TransactionId,CustomerId,TransactionDate
2412,2,2013-04-07
2413,2,2013-04-09
2414,4,2013-04-09
2415,1,2013-04-10
2416,6,2013-04-10
2417,5,2013-04-11
2418,2,2013-04-11
2419,5,2013-04-12
2420,6,2013-04-12
2421,2,2013-04-12
2422,5,2013-04-13
2423,2,2013-04-13
2424,2,2013-04-14
2425,2,2013-04-14
2426,4,2013-04-14
2427,3,2013-04-14
2428,4,2013-04-15
2429,5,2013-04-15
2430,2,2013-04-15
2431,3,2013-04-16
2432,3,2013-04-16
2433,6,2013-04-16
2434,7,2013-04-17
2435,1,2013-04-17
2436,4,2013-04-18
2437,1,2013-04-19
2438,2,2013-04-19
2439,4,2013-04-20
2440,2,2013-04-20
2441,1,2013-04-20
2442,1,2013-04-20
2443,2,2013-04-21
2444,6,2013-04-22
2445,7,2013-04-22
2446,6,2013-04-23
2447,1,2013-04-23
2448,5,2013-04-23
2449,5,2013-04-23
2450,7,2013-04-23
2451,1,2013-04-24
2452,4,2013-04-25
2453,4,2013-04-26
2454,1,2013-04-27
2455,2,2013-04-27
2456,4,2013-04-27
2457,5,2013-04-27
2458,3,2013-04-28
2459,1,2013-04-28
2460,3,2013-04-28
2461,2,2013-04-28
2462,4,2013-04-29
2463,4,2013-04-29
2464,7,2013-04-29
2465,2,2013-04-29
2466,4,2013-04-29
2467,6,2013-04-30
2468,2,2013-05-01
2469,1,2013-05-01
2470,3,2013-05-02
2471,4,2013-05-02
2472,4,2013-05-03
2473,5,2013-05-03
2474,7,2013-05-04
2475,2,2013-05-04
2476,6,2013-05-04
2477,5,2013-05-04
2478,5,2013-05-04
2479,3,2013-05-05
2480,2,2013-05-05
2481,3,2013-05-05
2482,2,2013-05-05
2483,4,2013-05-06
2484,7,2013-05-07
2485,5,2013-05-07
2486,3,2013-05-07
2487,6,2013-05-07
2488,2,2013-05-08
2489,5,2013-05-08
2490,1,2013-05-09
2491,1,2013-05-10
2492,4,2013-05-12
2493,2,2013-05-12
2494,4,2013-05-12
2495,4,2013-05-13
2496,1,2013-05-13
2497,1,2013-05-13
2498,6,2013-05-14
2499,4,2013-05-14
2500,1,2013-05-15
2501,1,2013-05-17
2502,7,2013-05-17
2503,5,2013-05-18
2504,3,2013-05-18
2505,3,2013-05-18
2506,6,2013-05-20
2507,3,2013-05-20
2508,6,2013-05-21
2509,1,2013-05-21
2510,6,2013-05-21
2511,6,2013-05-22
2512,2,2013-05-23
2513,4,2013-05-24
2514,5,2013-05-24
2515,4,2013-05-24
2516,6,2013-05-25
2517,5,2013-05-25
2518,3,2013-05-25
2519,6,2013-05-25
2520,7,2013-05-25
2521,7,2013-05-26
2522,7,2013-05-26
2523,1,2013-05-27
2524,5,2013-05-28
2525,2,2013-05-29
2526,1,2013-05-29
2527,6,2013-05-30
2528,1,2013-05-30
2529,6,2013-05-31
2530,1,2013-05-31
2531,1,2013-06-01
2532,1,2013-06-02
2533,5,2013-06-02
2534,2,2013-06-03
2535,5,2013-06-03
2536,4,2013-06-03
2537,5,2013-06-03
2538,7,2013-06-04
2539,7,2013-06-04
2540,7,2013-06-04
2541,2,2013-06-05
2542,2,2013-06-06
2543,3,2013-06-06
2544,5,2013-06-07
2545,2,2013-06-08
2546,3,2013-06-08
2547,1,2013-06-09
2548,5,2013-06-10
2549,5,2013-06-11
2550,2,2013-06-11
2551,6,2013-06-11
2552,7,2013-06-11
2553,2,2013-06-11
2554,5,2013-06-12
2555,3,2013-06-13
2556,4,2013-06-13
2557,7,2013-06-13
2558,2,2013-06-13
2559,5,2013-06-13
2560,1,2013-06-13
2561,7,2013-06-14
2562,6,2013-06-15
2563,3,2013-06-16
2564,3,2013-06-16
2565,1,2013-06-16
2566,4,2013-06-18
2567,1,2013-06-18
2568,4,2013-06-18
2569,7,2013-06-19
2570,3,2013-06-20
2571,7,2013-06-20
2572,1,2013-06-21
2573,5,2013-06-21
2574,1,2013-06-22
2575,1,2013-06-22
2576,6,2013-06-23
2577,6,2013-06-23
2578,3,2013-06-23
2579,3,2013-06-24
2580,3,2013-06-24
2581,3,2013-06-24
2582,5,2013-06-25
2583,3,2013-06-26
2584,5,2013-06-27
2585,4,2013-06-27
2586,5,2013-06-28
2587,2,2013-06-30
2588,1,2013-07-01
2589,6,2013-07-01
2590,5,2013-07-01
2591,4,2013-07-01
2592,2,2013-07-02
2593,6,2013-07-02
2594,2,2013-07-04
2595,6,2013-07-04
2596,2,2013-07-04
2597,6,2013-07-05
2598,3,2013-07-05
2599,1,2013-07-05
2600,6,2013-07-06
2601,7,2013-07-06
2602,2,2013-07-07
2603,3,2013-07-07
2604,4,2013-07-07
2605,7,2013-07-07
2606,6,2013-07-08
2607,3,2013-07-08
2608,3,2013-07-09
2609,2,2013-07-09
2610,6,2013-07-10
2611,6,2013-07-10
2612,6,2013-07-11
2613,5,2013-07-11
2614,3,2013-07-11
2615,1,2013-07-12
2616,2,2013-07-13
2617,6,2013-07-14
2618,1,2013-07-14
2619,7,2013-07-14
2620,4,2013-07-14
2621,5,2013-07-16
2622,6,2013-07-17
2623,3,2013-07-17
2624,7,2013-07-17
2625,1,2013-07-18
2626,3,2013-07-18
2627,4,2013-07-18
2628,4,2013-07-18
2629,5,2013-07-19
2630,6,2013-07-19
2631,6,2013-07-19
2632,6,2013-07-19
2633,5,2013-07-19
2634,3,2013-07-19
2635,3,2013-07-19
2636,3,2013-07-19
2637,5,2013-07-20
2638,2,2013-07-20
2639,4,2013-07-20
2640,5,2013-07-21
2641,1,2013-07-21
2642,3,2013-07-21
2643,2,2013-07-21
2644,5,2013-07-21
2645,7,2013-07-22
2646,3,2013-07-23
2647,4,2013-07-24
2648,1,2013-07-24
2649,4,2013-07-24
2650,3,2013-07-24
2651,2,2013-07-24
2652,3,2013-07-24
2653,6,2013-07-25
2654,3,2013-07-26
2655,5,2013-07-27
2656,7,2013-07-27
2657,4,2013-07-27
2658,6,2013-07-29
2659,1,2013-07-29
2660,1,2013-07-31
2661,6,2013-07-31
2662,1,2013-07-31
2663,4,2013-08-01
2664,7,2013-08-01
2665,1,2013-08-01
2666,1,2013-08-03
2667,3,2013-08-03
2668,2,2013-08-04
2669,5,2013-08-04
2670,2,2013-08-05
2671,2,2013-08-05
2672,3,2013-08-05
2673,4,2013-08-06
2674,7,2013-08-06
2675,4,2013-08-06
2676,5,2013-08-07
2677,6,2013-08-08
2678,2,2013-08-08
2679,2,2013-08-08
2680,4,2013-08-08
2681,6,2013-08-08
2682,2,2013-08-09
2683,1,2013-08-09
2684,3,2013-08-10
2685,2,2013-08-10
2686,2,2013-08-10
2687,2,2013-08-11
2688,1,2013-08-12
2689,1,2013-08-12
2690,4,2013-08-12
2691,1,2013-08-12
2692,3,2013-08-14
2693,3,2013-08-14
2694,7,2013-08-14
2695,1,2013-08-14
2696,7,2013-08-16
2697,2,2013-08-16
2698,7,2013-08-16
2699,4,2013-08-17
2700,7,2013-08-17
2701,2,2013-08-17
2702,1,2013-08-17
2703,7,2013-08-19
2704,5,2013-08-19
2705,1,2013-08-19
2706,6,2013-08-19
2707,2,2013-08-19
2708,2,2013-08-20
2709,7,2013-08-20
2710,3,2013-08-21
2711,5,2013-08-21
2712,4,2013-08-21
2713,3,2013-08-22
2714,3,2013-08-22
2715,6,2013-08-22
2716,7,2013-08-23
2717,4,2013-08-23
2718,7,2013-08-23
2719,1,2013-08-23
2720,7,2013-08-24
2721,1,2013-08-25
2722,4,2013-08-26
2723,1,2013-08-27
2724,2,2013-08-27
2725,1,2013-08-28
2726,5,2013-08-28
2727,4,2013-08-29
2728,2,2013-08-29
2729,5,2013-08-29
2730,7,2013-08-30
2731,1,2013-08-30
2732,5,2013-08-31
2733,1,2013-08-31
2734,2,2013-09-01
2735,7,2013-09-01
2736,4,2013-09-02
2737,2,2013-09-02
2738,6,2013-09-02
2739,7,2013-09-03
2740,1,2013-09-03
2741,6,2013-09-04
2742,5,2013-09-04
2743,1,2013-09-05
2744,4,2013-09-05
2745,4,2013-09-06
2746,5,2013-09-07
2747,1,2013-09-08
2748,7,2013-09-08
2749,7,2013-09-08
2750,3,2013-09-08
2751,4,2013-09-08
2752,3,2013-09-08
2753,7,2013-09-09
2754,2,2013-09-09
2755,4,2013-09-09
2756,1,2013-09-09
2757,4,2013-09-09
2758,2,2013-09-09
2759,2,2013-09-10
2760,5,2013-09-10
2761,2,2013-09-11
2762,1,2013-09-11
2763,2,2013-09-11
2764,4,2013-09-12
2765,6,2013-09-13
2766,7,2013-09-14
2767,3,2013-09-16
2768,5,2013-09-16
2769,3,2013-09-17
2770,3,2013-09-18
2771,6,2013-09-18
2772,1,2013-09-19
2773,1,2013-09-20
2774,5,2013-09-20
2775,6,2013-09-20
2776,7,2013-09-20
2777,3,2013-09-21
2778,2,2013-09-22
2779,4,2013-09-22
2780,1,2013-09-22
2781,3,2013-09-24
2782,2,2013-09-24
2783,5,2013-09-24
2784,3,2013-09-24
2785,4,2013-09-25
2786,5,2013-09-25
2787,5,2013-09-25
2788,3,2013-09-25
2789,6,2013-09-25
2790,7,2013-09-26
2791,4,2013-09-26
2792,6,2013-09-27
2793,4,2013-09-27
2794,3,2013-09-28
2795,4,2013-09-28
2796,1,2013-09-28
2797,3,2013-09-28
2798,1,2013-09-29
2799,1,2013-09-29
2800,7,2013-09-30
2801,2,2013-09-30
2802,2,2013-09-30
2803,3,2013-09-30
2804,3,2013-10-02
2805,4,2013-10-04
2806,7,2013-10-05
2807,2,2013-10-05
2808,7,2013-10-05
2809,1,2013-10-06
2810,3,2013-10-06
2811,6,2013-10-07
2812,7,2013-10-07
2813,1,2013-10-07
2814,7,2013-10-08
2815,2,2013-10-10
2816,1,2013-10-10
2817,4,2013-10-11
2818,3,2013-10-11
2819,4,2013-10-11
2820,3,2013-10-11
2821,7,2013-10-12
2822,1,2013-10-12
2823,4,2013-10-13
2824,5,2013-10-13
2825,5,2013-10-14
2826,6,2013-10-14
2827,3,2013-10-15
2828,4,2013-10-15
2829,1,2013-10-16
2830,7,2013-10-16
2831,2,2013-10-16
2832,5,2013-10-17
2833,7,2013-10-18
2834,6,2013-10-19
2835,5,2013-10-19
2836,3,2013-10-19
2837,6,2013-10-20
2838,1,2013-10-20
2839,1,2013-10-21
2840,5,2013-10-21
2841,3,2013-10-21
2842,6,2013-10-21
2843,1,2013-10-21
2844,7,2013-10-23
2845,3,2013-10-24
2846,4,2013-10-25
2847,2,2013-10-26
2848,5,2013-10-27
2849,7,2013-10-27
2850,3,2013-10-28
2851,2,2013-10-29
2852,7,2013-10-29
2853,5,2013-10-30
2854,7,2013-10-31
2855,2,2013-10-31
2856,7,2013-10-31
2857,2,2013-11-03
2858,4,2013-11-04
2859,6,2013-11-04
2860,4,2013-11-04
2861,3,2013-11-05
2862,7,2013-11-05
2863,1,2013-11-06
2864,4,2013-11-06
2865,5,2013-11-06
2866,7,2013-11-06
2867,2,2013-11-07
2868,2,2013-11-07
2869,5,2013-11-08
2870,7,2013-11-09
2871,7,2013-11-10
2872,5,2013-11-11
2873,5,2013-11-11
2874,3,2013-11-12
2875,3,2013-11-12
2876,6,2013-11-12
2877,4,2013-11-12
2878,1,2013-11-14
2879,5,2013-11-14
2880,4,2013-11-15
2881,1,2013-11-15
2882,1,2013-11-15
2883,6,2013-11-15
2884,6,2013-11-16
2885,2,2013-11-16
2886,2,2013-11-17
2887,2,2013-11-18
2888,6,2013-11-18
2889,1,2013-11-19
2890,1,2013-11-21
2891,4,2013-11-23
2892,3,2013-11-24
2893,7,2013-11-24
2894,6,2013-11-25
2895,5,2013-11-25
2896,6,2013-11-26
2897,4,2013-11-26
2898,6,2013-11-27
2899,3,2013-11-27
2900,1,2013-11-27
2901,5,2013-11-28
2902,2,2013-11-28
2903,6,2013-11-28
2904,1,2013-11-29
2905,4,2013-11-29
2906,5,2013-11-29
2907,7,2013-11-29
2908,7,2013-11-30
2909,5,2013-12-01
2910,7,2013-12-02
2911,4,2013-12-03
2912,7,2013-12-03
2913,2,2013-12-04
2914,1,2013-12-05
2915,3,2013-12-06
2916,2,2013-12-07
2917,1,2013-12-07
2918,3,2013-12-08
2919,3,2013-12-09
2920,2,2013-12-09
2921,7,2013-12-09
2922,4,2013-12-10
2923,6,2013-12-11
2924,1,2013-12-11
2925,3,2013-12-11
2926,2,2013-12-12
2927,2,2013-12-12
2928,7,2013-12-12
2929,3,2013-12-12
2930,3,2013-12-13
2931,1,2013-12-13
2932,1,2013-12-13
2933,5,2013-12-14
2934,7,2013-12-14
2935,7,2013-12-14
2936,7,2013-12-15
2937,1,2013-12-17
2938,7,2013-12-17
2939,7,2013-12-17
2940,4,2013-12-18
2941,5,2013-12-18
2942,5,2013-12-18
2943,1,2013-12-18
2944,3,2013-12-18
2945,6,2013-12-18
2946,5,2013-12-20
2947,3,2013-12-20
2948,2,2013-12-20
2949,5,2013-12-21
2950,2,2013-12-21
2951,3,2013-12-21
2952,2,2013-12-22
2953,4,2013-12-23
2954,2,2013-12-24
2955,4,2013-12-26
2956,5,2013-12-26
2957,3,2013-12-27
2958,1,2013-12-27
2959,1,2013-12-27
2960,2,2013-12-27
2961,6,2013-12-28
2962,2,2013-12-29
2963,2,2013-12-29
2964,4,2013-12-29
2965,6,2013-12-29
2966,3,2013-12-29
2967,1,2013-12-29
2968,7,2013-12-30
2969,6,2013-12-30
2970,5,2013-12-31
2971,4,2013-12-31
2972,1,2014-01-02
2973,2,2014-01-02
2974,2,2014-01-02
2975,4,2014-01-03
2976,4,2014-01-03
2977,1,2014-01-03
2978,1,2014-01-04
2979,1,2014-01-04
2980,5,2014-01-04
2981,7,2014-01-05
2982,6,2014-01-06
2983,7,2014-01-06
2984,2,2014-01-06
2985,3,2014-01-06
2986,3,2014-01-07
2987,6,2014-01-07
2988,1,2014-01-07
2989,5,2014-01-08
2990,2,2014-01-08
2991,4,2014-01-09
2992,2,2014-01-09
2993,3,2014-01-09
2994,4,2014-01-10
2995,1,2014-01-10
2996,4,2014-01-11
2997,2,2014-01-11
2998,7,2014-01-12
2999,7,2014-01-12
3000,5,2014-01-13
3001,4,2014-01-14
3002,6,2014-01-14
3003,3,2014-01-14
3004,4,2014-01-15
3005,5,2014-01-16
3006,2,2014-01-16
3007,6,2014-01-18
3008,4,2014-01-18
3009,1,2014-01-18
3010,2,2014-01-18
3011,7,2014-01-19
3012,2,2014-01-19
3013,3,2014-01-19
3014,7,2014-01-19
3015,2,2014-01-20
3016,2,2014-01-21
3017,1,2014-01-21
3018,4,2014-01-22
3019,2,2014-01-22
3020,2,2014-01-22
3021,1,2014-01-22
3022,5,2014-01-22
3023,7,2014-01-22
3024,3,2014-01-22
3025,5,2014-01-24
3026,7,2014-01-24
3027,6,2014-01-25
3028,2,2014-01-27
3029,6,2014-01-28
3030,3,2014-01-29
3031,5,2014-01-29
3032,5,2014-01-29
3033,6,2014-01-30
3034,4,2014-01-30
3035,7,2014-01-30
3036,7,2014-01-31
3037,3,2014-02-01
3038,7,2014-02-01
3039,4,2014-02-01
3040,6,2014-02-03
3041,7,2014-02-03
3042,1,2014-02-03
3043,4,2014-02-03
3044,7,2014-02-04
3045,7,2014-02-04
3046,1,2014-02-04
3047,1,2014-02-05
3048,6,2014-02-06
3049,2,2014-02-06
3050,5,2014-02-07
3051,1,2014-02-08
3052,7,2014-02-08
3053,3,2014-02-09
3054,5,2014-02-09
3055,2,2014-02-09
3056,7,2014-02-10
3057,2,2014-02-10
3058,2,2014-02-10
3059,3,2014-02-10
3060,6,2014-02-10
3061,7,2014-02-11
3062,6,2014-02-11
3063,3,2014-02-11
3064,6,2014-02-11
3065,4,2014-02-12
3066,5,2014-02-12
3067,3,2014-02-13
3068,7,2014-02-13
3069,3,2014-02-13
3070,3,2014-02-14
3071,7,2014-02-15
3072,5,2014-02-15
3073,5,2014-02-15
3074,3,2014-02-15
3075,3,2014-02-15
3076,2,2014-02-16
3077,2,2014-02-16
3078,5,2014-02-16
3079,1,2014-02-16
3080,7,2014-02-16
3081,5,2014-02-17
3082,1,2014-02-17
3083,3,2014-02-18
3084,4,2014-02-18
3085,5,2014-02-18
3086,4,2014-02-19
3087,2,2014-02-19
3088,6,2014-02-19
3089,4,2014-02-19
3090,4,2014-02-19
3091,1,2014-02-19
3092,1,2014-02-21
3093,5,2014-02-21
3094,5,2014-02-22
3095,7,2014-02-23
3096,3,2014-02-23
3097,1,2014-02-23
3098,1,2014-02-23
3099,5,2014-02-24
3100,5,2014-02-24
3101,2,2014-02-24
3102,3,2014-02-24
3103,2,2014-02-25
3104,7,2014-02-26
3105,6,2014-02-26
3106,5,2014-02-27
3107,2,2014-02-27
3108,2,2014-02-27
3109,6,2014-02-27
3110,7,2014-02-28
3111,4,2014-02-28
3112,7,2014-02-28
3113,4,2014-03-01
3114,5,2014-03-01
3115,4,2014-03-01
3116,7,2014-03-01
3117,6,2014-03-02
3118,3,2014-03-02
3119,5,2014-03-02
3120,6,2014-03-02
3121,2,2014-03-03
3122,3,2014-03-04
3123,4,2014-03-05
3124,1,2014-03-06
3125,6,2014-03-07
3126,5,2014-03-08
3127,3,2014-03-08
3128,1,2014-03-08
3129,2,2014-03-09
3130,7,2014-03-09
3131,2,2014-03-09
3132,6,2014-03-09
3133,6,2014-03-10
3134,1,2014-03-11
3135,3,2014-03-11
3136,7,2014-03-12
3137,1,2014-03-15
3138,3,2014-03-16
3139,6,2014-03-16
3140,6,2014-03-16
3141,4,2014-03-16
3142,2,2014-03-17
3143,1,2014-03-17
3144,4,2014-03-18
3145,6,2014-03-18
3146,1,2014-03-18
3147,7,2014-03-19
3148,4,2014-03-20
3149,3,2014-03-20
3150,2,2014-03-20
3151,3,2014-03-20
3152,7,2014-03-21
3153,2,2014-03-21
3154,4,2014-03-21
3155,4,2014-03-21
3156,1,2014-03-22
3157,7,2014-03-22
3158,5,2014-03-23
3159,6,2014-03-23
3160,1,2014-03-24
3161,4,2014-03-24
3162,1,2014-03-25
3163,6,2014-03-25
3164,3,2014-03-25
3165,4,2014-03-25
3166,3,2014-03-25
3167,7,2014-03-26
3168,4,2014-03-26
3169,2,2014-03-26
3170,5,2014-03-26
3171,4,2014-03-26
3172,7,2014-03-27
3173,4,2014-03-29
3174,5,2014-03-30
3175,6,2014-03-30
3176,5,2014-03-31
3177,6,2014-03-31
3178,2,2014-03-31
3179,5,2014-03-31
3180,6,2014-03-31
3181,5,2014-03-31
3182,7,2014-03-31
3183,2,2014-04-01
3184,6,2014-04-02
3185,1,2014-04-04
3186,3,2014-04-04
3187,4,2014-04-04
3188,3,2014-04-04
3189,2,2014-04-05
3190,7,2014-04-06
3191,4,2014-04-06
3192,7,2014-04-07
3193,4,2014-04-08
3194,5,2014-04-08
3195,6,2014-04-08
3196,5,2014-04-08
3197,3,2014-04-09
3198,1,2014-04-09
3199,6,2014-04-10
3200,7,2014-04-11
3201,1,2014-04-11
3202,5,2014-04-11
3203,7,2014-04-12
3204,7,2014-04-12
3205,5,2014-04-12
3206,4,2014-04-12
3207,1,2014-04-13
3208,2,2014-04-13
3209,7,2014-04-14
3210,3,2014-04-14
3211,5,2014-04-14
3212,4,2014-04-15
3213,4,2014-04-15
3214,7,2014-04-16
3215,3,2014-04-16
3216,1,2014-04-16
3217,3,2014-04-16
3218,7,2014-04-16
3219,3,2014-04-17
3220,6,2014-04-17
3221,2,2014-04-18
3222,5,2014-04-19
3223,3,2014-04-19
3224,2,2014-04-19
3225,7,2014-04-19
3226,5,2014-04-20
3227,5,2014-04-20
3228,7,2014-04-20
3229,2,2014-04-21
3230,1,2014-04-22
3231,3,2014-04-22
3232,6,2014-04-23
3233,2,2014-04-23
3234,7,2014-04-23
3235,4,2014-04-23
3236,2,2014-04-23
3237,4,2014-04-23
3238,7,2014-04-24
3239,2,2014-04-24
3240,4,2014-04-24
3241,6,2014-04-24
3242,7,2014-04-25
3243,6,2014-04-25
3244,2,2014-04-26
3245,6,2014-04-26
3246,7,2014-04-27
3247,1,2014-04-28
3248,4,2014-04-28
3249,2,2014-04-29
3250,7,2014-04-29
3251,5,2014-04-29
3252,7,2014-04-29
3253,4,2014-04-30
3254,6,2014-05-01
3255,3,2014-05-01
3256,5,2014-05-02
3257,5,2014-05-03
3258,4,2014-05-03
3259,6,2014-05-03
3260,1,2014-05-04
3261,3,2014-05-04
3262,1,2014-05-06
3263,4,2014-05-06
3264,7,2014-05-06
3265,1,2014-05-07
3266,7,2014-05-07
3267,6,2014-05-09
3268,4,2014-05-10
3269,5,2014-05-10
3270,5,2014-05-11
3271,1,2014-05-12
3272,3,2014-05-12
3273,2,2014-05-13
3274,1,2014-05-15
3275,1,2014-05-16
3276,7,2014-05-16
3277,5,2014-05-16
3278,2,2014-05-18
3279,2,2014-05-19
3280,6,2014-05-19
3281,2,2014-05-19
3282,3,2014-05-20
3283,6,2014-05-21
3284,3,2014-05-22
3285,5,2014-05-22
3286,6,2014-05-22
3287,1,2014-05-22
3288,1,2014-05-23
3289,5,2014-05-23
3290,4,2014-05-23
3291,4,2014-05-24
3292,5,2014-05-24
3293,3,2014-05-24
3294,1,2014-05-24
3295,5,2014-05-25
3296,2,2014-05-25
3297,5,2014-05-25
3298,5,2014-05-26
3299,5,2014-05-27
3300,5,2014-05-27
3301,3,2014-05-27
3302,3,2014-05-28
3303,7,2014-05-30
3304,4,2014-05-30
3305,6,2014-05-31
3306,5,2014-05-31
3307,5,2014-06-01
3308,4,2014-06-01
3309,4,2014-06-02
3310,1,2014-06-03
3311,2,2014-06-04
3312,6,2014-06-04
3313,1,2014-06-04
3314,4,2014-06-04
3315,6,2014-06-05
3316,7,2014-06-05
3317,2,2014-06-06
3318,6,2014-06-06
3319,4,2014-06-06
3320,5,2014-06-07
3321,3,2014-06-07
3322,4,2014-06-07
3323,6,2014-06-08
3324,1,2014-06-09
3325,4,2014-06-09
3326,6,2014-06-09
3327,1,2014-06-10
3328,6,2014-06-11
3329,6,2014-06-11
3330,4,2014-06-12
3331,4,2014-06-12
3332,3,2014-06-12
3333,5,2014-06-12
3334,4,2014-06-12
3335,3,2014-06-12
3336,6,2014-06-13
3337,1,2014-06-14
3338,1,2014-06-15
3339,6,2014-06-17
3340,6,2014-06-17
3341,6,2014-06-18
3342,7,2014-06-18
3343,1,2014-06-18
3344,1,2014-06-18
3345,4,2014-06-19
3346,3,2014-06-21
3347,7,2014-06-23
3348,1,2014-06-24
3349,1,2014-06-24
3350,5,2014-06-24
3351,5,2014-06-25
3352,4,2014-06-25
3353,6,2014-06-26
3354,2,2014-06-27
3355,2,2014-06-28
3356,6,2014-06-28
3357,6,2014-06-29
3358,5,2014-06-29
3359,4,2014-06-29
3360,6,2014-06-29
3361,7,2014-06-30
3362,2,2014-07-01
3363,6,2014-07-02
3364,5,2014-07-03
3365,5,2014-07-03
3366,7,2014-07-04
3367,2,2014-07-06
3368,5,2014-07-06
3369,7,2014-07-07
3370,3,2014-07-07
3371,1,2014-07-07
3372,5,2014-07-07
3373,1,2014-07-08
3374,4,2014-07-08
3375,6,2014-07-10
3376,1,2014-07-10
3377,1,2014-07-10
3378,2,2014-07-10
3379,3,2014-07-10
3380,4,2014-07-12
3381,5,2014-07-12
3382,1,2014-07-12
3383,4,2014-07-13
3384,3,2014-07-13
3385,2,2014-07-13
3386,6,2014-07-13
3387,2,2014-07-14
3388,5,2014-07-14
3389,5,2014-07-14
3390,7,2014-07-14
3391,6,2014-07-15
3392,1,2014-07-15
3393,2,2014-07-15
3394,4,2014-07-16
3395,4,2014-07-16
3396,7,2014-07-16
3397,1,2014-07-17
3398,3,2014-07-17
3399,2,2014-07-18
3400,5,2014-07-18
3401,6,2014-07-19
3402,6,2014-07-20
3403,1,2014-07-20
3404,6,2014-07-20
3405,1,2014-07-20
3406,7,2014-07-20
3407,6,2014-07-20
3408,2,2014-07-21
3409,2,2014-07-22
3410,3,2014-07-23
3411,5,2014-07-23
3412,5,2014-07-23
3413,7,2014-07-24
3414,1,2014-07-25
3415,1,2014-07-25
3416,3,2014-07-26
3417,2,2014-07-26
3418,5,2014-07-26
3419,6,2014-07-26
3420,3,2014-07-27
3421,1,2014-07-28
3422,3,2014-07-28
3423,2,2014-07-29
3424,1,2014-07-29
3425,2,2014-07-30
3426,5,2014-07-30
3427,6,2014-07-31
3428,5,2014-07-31
3429,7,2014-08-02
3430,1,2014-08-02
3431,3,2014-08-04
3432,2,2014-08-04
3433,2,2014-08-05
3434,3,2014-08-05
3435,7,2014-08-05
3436,6,2014-08-06
3437,3,2014-08-08
3438,5,2014-08-08
3439,4,2014-08-09
3440,3,2014-08-10
3441,4,2014-08-10
3442,5,2014-08-10
3443,7,2014-08-10
3444,1,2014-08-11
3445,2,2014-08-11
3446,2,2014-08-12
3447,7,2014-08-12
3448,5,2014-08-12
3449,3,2014-08-13
3450,6,2014-08-13
3451,6,2014-08-15
3452,7,2014-08-15
3453,7,2014-08-15
3454,6,2014-08-15
3455,6,2014-08-17
3456,7,2014-08-17
3457,4,2014-08-18
3458,7,2014-08-18
3459,6,2014-08-19
3460,3,2014-08-19
3461,1,2014-08-19
3462,5,2014-08-20
3463,1,2014-08-20
3464,2,2014-08-21
3465,6,2014-08-22
3466,1,2014-08-23
3467,4,2014-08-23
3468,2,2014-08-24
3469,4,2014-08-25
3470,3,2014-08-26
3471,6,2014-08-27
3472,7,2014-08-27
3473,7,2014-08-27
3474,7,2014-08-29
3475,1,2014-08-29
3476,6,2014-08-29
3477,2,2014-08-29
3478,1,2014-08-30
3479,7,2014-08-31
3480,1,2014-09-01
3481,5,2014-09-01
3482,2,2014-09-01
3483,4,2014-09-02
3484,5,2014-09-03
3485,7,2014-09-03
3486,5,2014-09-03
3487,5,2014-09-04
3488,6,2014-09-05
3489,6,2014-09-05
3490,1,2014-09-05
3491,3,2014-09-05
3492,3,2014-09-06
3493,6,2014-09-08
3494,2,2014-09-08
3495,6,2014-09-09
3496,4,2014-09-11
3497,1,2014-09-12
3498,1,2014-09-13
3499,5,2014-09-15
3500,7,2014-09-16
3501,2,2014-09-16
3502,6,2014-09-18
3503,2,2014-09-19
3504,7,2014-09-20
3505,5,2014-09-20
3506,7,2014-09-20
3507,3,2014-09-21
3508,4,2014-09-21
3509,1,2014-09-21
3510,6,2014-09-21
3511,6,2014-09-21
3512,6,2014-09-21
3513,6,2014-09-21
3514,1,2014-09-22
3515,5,2014-09-22
3516,2,2014-09-23
3517,4,2014-09-23
3518,2,2014-09-25
3519,1,2014-09-25
3520,7,2014-09-25
3521,1,2014-09-26
3522,1,2014-09-26
3523,2,2014-09-26
3524,2,2014-09-27
3525,5,2014-09-27
3526,6,2014-09-28
3527,2,2014-09-28
3528,5,2014-09-28
3529,1,2014-09-29
3530,7,2014-09-29
3531,3,2014-09-29
3532,6,2014-09-30
3533,2,2014-09-30
3534,3,2014-10-02
3535,2,2014-10-03
3536,7,2014-10-03
3537,2,2014-10-03
3538,2,2014-10-04
3539,5,2014-10-04
3540,2,2014-10-04
3541,6,2014-10-04
3542,6,2014-10-05
3543,6,2014-10-05
3544,2,2014-10-07
3545,7,2014-10-08
3546,4,2014-10-08
3547,3,2014-10-08
3548,4,2014-10-08
3549,2,2014-10-08
3550,5,2014-10-08
3551,3,2014-10-09
3552,1,2014-10-10
3553,2,2014-10-10
3554,5,2014-10-11
3555,3,2014-10-11
3556,7,2014-10-11
3557,5,2014-10-11
3558,2,2014-10-12
3559,5,2014-10-13
3560,7,2014-10-13
3561,3,2014-10-14
3562,5,2014-10-14
3563,5,2014-10-15
3564,3,2014-10-15
3565,6,2014-10-16
3566,1,2014-10-17
3567,6,2014-10-17
3568,4,2014-10-17
3569,5,2014-10-18
3570,2,2014-10-18
3571,3,2014-10-18
3572,4,2014-10-18
3573,4,2014-10-19
3574,1,2014-10-19
3575,2,2014-10-19
3576,3,2014-10-21
